,Id,game_result
6660,51661,0
6661,51662,0
6662,51663,0
6663,51664,0
6664,51665,0
6665,51666,0
6666,51667,1
6667,51668,0
6668,51669,1
6669,51670,0
6670,51671,1
6671,51672,0
6672,51673,0
6673,51674,0
6674,51675,0
6675,51676,0
6676,51677,1
6677,51678,0
6678,51679,0
6679,51680,0
6680,51681,0
6681,51682,0
6682,51683,0
6683,51684,1
6684,51685,0
6685,51686,0
6686,51687,0
6687,51688,1
6688,51689,1
6689,51690,0
6690,51691,0
6691,51692,0
6692,51693,0
6693,51694,0
6694,51695,1
6695,51696,0
6696,51697,0
6697,51698,1
6698,51699,1
6699,51700,1
6700,51701,0
6701,51702,1
6702,51703,1
6703,51704,0
6704,51705,0
6705,51706,1
6706,51707,0
6707,51708,0
6708,51709,0
6709,51710,1
6710,51711,0
6711,51712,0
6712,51713,0
6713,51714,1
6714,51715,0
6715,51716,0
6716,51717,0
6717,51718,0
6718,51719,1
6719,51720,0
6720,51721,0
6721,51722,0
6722,51723,0
6723,51724,0
6724,51725,0
6725,51726,0
6726,51727,1
6727,51728,0
6728,51729,0
6729,51730,0
6730,51731,1
6731,51732,0
6732,51733,0
6733,51734,1
6734,51735,0
6735,51736,0
6736,51737,0
6737,51738,0
6738,51739,0
6739,51740,0
6740,51741,0
6741,51742,1
6742,51743,1
6743,51744,1
6744,51745,0
6745,51746,0
6746,51747,1
6747,51748,1
6748,51749,0
6749,51750,0
6750,51751,0
6751,51752,1
6752,51753,0
6753,51754,1
6754,51755,0
6755,51756,0
6756,51757,0
6757,51758,1
6758,51759,0
6759,51760,0
6760,51761,0
6761,51762,0
6762,51763,1
6763,51764,1
6764,51765,0
6765,51766,1
6766,51767,1
6767,51768,1
6768,51769,1
6769,51770,1
6770,51771,1
6771,51772,0
6772,51773,0
6773,51774,0
6774,51775,0
6775,51776,0
6776,51777,1
6777,51778,0
6778,51779,0
6779,51780,1
6780,51781,1
6781,51782,1
6782,51783,1
6783,51784,0
6784,51785,0
6785,51786,0
6786,51787,0
6787,51788,0
6788,51789,1
6789,51790,0
6790,51791,1
6791,51792,0
6792,51793,0
6793,51794,1
6794,51795,0
6795,51796,0
6796,51797,1
6797,51798,0
6798,51799,0
6799,51800,1
6800,51801,1
6801,51802,0
6802,51803,1
6803,51804,1
6804,51805,0
6805,51806,0
6806,51807,1
6807,51808,0
6808,51809,1
6809,51810,0
6810,51811,0
6811,51812,1
6812,51813,1
6813,51814,0
6814,51815,0
6815,51816,0
6816,51817,0
6817,51818,1
6818,51819,1
6819,51820,0
6820,51821,0
6821,51822,1
6822,51823,0
6823,51824,1
6824,51825,0
6825,51826,0
6826,51827,0
6827,51828,0
6828,51829,0
6829,51830,0
6830,51831,1
6831,51832,0
6832,51833,0
6833,51834,1
6834,51835,0
6835,51836,0
6836,51837,0
6837,51838,0
6838,51839,0
6839,51840,0
6840,51841,0
6841,51842,0
6842,51843,1
6843,51844,0
6844,51845,0
6845,51846,0
6846,51847,0
6847,51848,0
6848,51849,0
6849,51850,0
6850,51851,0
6851,51852,0
6852,51853,0
6853,51854,0
6854,51855,0
6855,51856,1
6856,51857,0
6857,51858,1
6858,51859,1
6859,51860,1
6860,51861,0
6861,51862,0
6862,51863,0
6863,51864,1
6864,51865,0
6865,51866,1
6866,51867,0
6867,51868,0
6868,51869,0
6869,51870,0
6870,51871,0
6871,51872,0
6872,51873,1
6873,51874,0
6874,51875,1
6875,51876,0
6876,51877,0
6877,51878,1
6878,51879,0
6879,51880,1
6880,51881,0
6881,51882,0
6882,51883,1
6883,51884,0
6884,51885,1
6885,51886,0
6886,51887,0
6887,51888,1
6888,51889,1
6889,51890,0
6890,51891,0
6891,51892,1
6892,51893,1
6893,51894,0
6894,51895,1
6895,51896,0
6896,51897,0
6897,51898,0
6898,51899,0
6899,51900,1
6900,51901,1
6901,51902,0
6902,51903,0
6903,51904,1
6904,51905,0
6905,51906,1
6906,51907,1
6907,51908,0
6908,51909,1
6909,51910,0
6910,51911,1
6911,51912,0
6912,51913,1
6913,51914,0
6914,51915,0
6915,51916,1
6916,51917,0
6917,51918,1
6918,51919,0
6919,51920,1
6920,51921,0
6921,51922,1
6922,51923,0
6923,51924,0
6924,51925,0
6925,51926,0
6926,51927,1
6927,51928,0
6928,51929,0
6929,51930,0
6930,51931,1
6931,51932,1
6932,51933,1
6933,51934,1
6934,51935,0
6935,51936,1
6936,51937,1
6937,51938,0
6938,51939,1
6939,51940,1
6940,51941,1
6941,51942,1
6942,51943,0
6943,51944,0
6944,51945,0
6945,51946,0
6946,51947,1
6947,51948,0
6948,51949,1
6949,51950,0
6950,51951,1
6951,51952,0
6952,51953,1
6953,51954,0
6954,51955,0
6955,51956,0
6956,51957,0
6957,51958,0
6958,51959,0
6959,51960,0
6960,51961,1
6961,51962,1
6962,51963,0
6963,51964,0
6964,51965,0
6965,51966,1
6966,51967,0
6967,51968,0
6968,51969,1
6969,51970,1
6970,51971,0
6971,51972,0
6972,51973,0
6973,51974,0
6974,51975,0
6975,51976,0
6976,51977,1
6977,51978,0
6978,51979,1
6979,51980,0
6980,51981,1
6981,51982,0
6982,51983,0
6983,51984,0
6984,51985,1
6985,51986,0
6986,51987,1
6987,51988,0
6988,51989,0
6989,51990,0
6990,51991,1
6991,51992,1
6992,51993,0
6993,51994,0
6994,51995,1
6995,51996,1
6996,51997,0
6997,51998,0
6998,51999,0
6999,52000,0
7000,52001,0
7001,52002,0
7002,52003,0
7003,52004,0
7004,52005,0
7005,52006,0
7006,52007,0
7007,52008,0
7008,52009,0
7009,52010,0
7010,52011,1
7011,52012,1
7012,52013,1
7013,52014,1
7014,52015,0
7015,52016,1
7016,52017,0
7017,52018,1
7018,52019,0
7019,52020,0
7020,52021,0
7021,52022,1
7022,52023,0
7023,52024,0
7024,52025,0
7025,52026,1
7026,52027,0
7027,52028,0
7028,52029,0
7029,52030,0
7030,52031,0
7031,52032,0
7032,52033,1
7033,52034,1
7034,52035,0
7035,52036,1
7036,52037,1
7037,52038,1
7038,52039,0
7039,52040,0
7040,52041,0
7041,52042,1
7042,52043,0
7043,52044,0
7044,52045,1
7045,52046,0
7046,52047,0
7047,52048,0
7048,52049,1
7049,52050,0
7050,52051,1
7051,52052,1
7052,52053,0
7053,52054,0
7054,52055,0
7055,52056,0
7056,52057,0
7057,52058,1
7058,52059,1
7059,52060,0
7060,52061,0
7061,52062,0
7062,52063,0
7063,52064,0
7064,52065,0
7065,52066,0
7066,52067,0
7067,52068,0
7068,52069,1
7069,52070,1
7070,52071,0
7071,52072,1
7072,52073,0
7073,52074,1
7074,52075,0
7075,52076,0
7076,52077,0
7077,52078,0
7078,52079,1
7079,52080,0
7080,52081,0
7081,52082,1
7082,52083,1
7083,52084,0
7084,52085,1
7085,52086,0
7086,52087,0
7087,52088,1
7088,52089,1
7089,52090,0
7090,52091,0
7091,52092,1
7092,52093,1
7093,52094,0
7094,52095,1
7095,52096,1
7096,52097,0
7097,52098,1
7098,52099,0
7099,52100,0
7100,52101,0
7101,52102,0
7102,52103,0
7103,52104,0
7104,52105,0
7105,52106,0
7106,52107,0
7107,52108,0
7108,52109,0
7109,52110,1
7110,52111,0
7111,52112,1
7112,52113,0
7113,52114,0
7114,52115,0
7115,52116,0
7116,52117,0
7117,52118,0
7118,52119,1
7119,52120,0
7120,52121,1
7121,52122,0
7122,52123,1
7123,52124,0
7124,52125,0
7125,52126,0
7126,52127,0
7127,52128,1
7128,52129,1
7129,52130,0
7130,52131,1
7131,52132,0
7132,52133,0
7133,52134,0
7134,52135,0
7135,52136,1
7136,52137,0
7137,52138,1
7138,52139,0
7139,52140,1
7140,52141,0
7141,52142,0
7142,52143,0
7143,52144,0
7144,52145,0
7145,52146,0
7146,52147,1
7147,52148,0
7148,52149,1
7149,52150,0
7150,52151,0
7151,52152,1
7152,52153,0
7153,52154,0
7154,52155,0
7155,52156,0
7156,52157,0
7157,52158,0
7158,52159,0
7159,52160,1
7160,52161,0
7161,52162,0
7162,52163,0
7163,52164,0
7164,52165,0
7165,52166,1
7166,52167,1
7167,52168,1
7168,52169,1
7169,52170,0
7170,52171,0
7171,52172,1
7172,52173,1
7173,52174,1
7174,52175,0
7175,52176,0
7176,52177,0
7177,52178,0
7178,52179,0
7179,52180,0
7180,52181,0
7181,52182,0
7182,52183,0
7183,52184,0
7184,52185,0
7185,52186,0
7186,52187,0
7187,52188,0
7188,52189,1
7189,52190,0
7190,52191,1
7191,52192,1
7192,52193,0
7193,52194,0
7194,52195,1
7195,52196,1
7196,52197,1
7197,52198,0
7198,52199,1
7199,52200,0
7200,52201,0
7201,52202,1
7202,52203,0
7203,52204,0
7204,52205,0
7205,52206,0
7206,52207,0
7207,52208,0
7208,52209,0
7209,52210,0
7210,52211,1
7211,52212,0
7212,52213,0
7213,52214,0
7214,52215,0
7215,52216,0
7216,52217,1
7217,52218,1
7218,52219,1
7219,52220,0
7220,52221,1
7221,52222,0
7222,52223,0
7223,52224,0
7224,52225,0
7225,52226,1
7226,52227,0
7227,52228,0
7228,52229,1
7229,52230,0
7230,52231,0
7231,52232,0
7232,52233,0
7233,52234,0
7234,52235,0
7235,52236,1
7236,52237,1
7237,52238,0
7238,52239,0
7239,52240,0
7240,52241,0
7241,52242,0
7242,52243,0
7243,52244,0
7244,52245,0
7245,52246,0
7246,52247,0
7247,52248,0
7248,52249,0
7249,52250,0
7250,52251,0
7251,52252,0
7252,52253,0
7253,52254,1
7254,52255,0
7255,52256,0
7256,52257,1
7257,52258,0
7258,52259,1
7259,52260,1
7260,52261,1
7261,52262,0
7262,52263,0
7263,52264,0
7264,52265,1
7265,52266,1
7266,52267,1
7267,52268,0
7268,52269,0
7269,52270,0
7270,52271,0
7271,52272,0
7272,52273,1
7273,52274,0
7274,52275,0
7275,52276,1
7276,52277,0
7277,52278,0
7278,52279,0
7279,52280,0
7280,52281,1
7281,52282,1
7282,52283,0
7283,52284,0
7284,52285,0
7285,52286,0
7286,52287,0
7287,52288,0
7288,52289,0
7289,52290,0
7290,52291,0
7291,52292,0
7292,52293,0
7293,52294,0
7294,52295,1
7295,52296,0
7296,52297,0
7297,52298,0
7298,52299,1
7299,52300,1
7300,52301,1
7301,52302,0
7302,52303,1
7303,52304,1
7304,52305,1
7305,52306,1
7306,52307,0
7307,52308,1
7308,52309,0
7309,52310,1
7310,52311,0
7311,52312,0
7312,52313,0
7313,52314,0
7314,52315,1
7315,52316,1
7316,52317,1
7317,52318,0
7318,52319,0
7319,52320,0
7320,52321,0
7321,52322,0
7322,52323,0
7323,52324,1
7324,52325,1
7325,52326,0
7326,52327,1
7327,52328,1
7328,52329,0
7329,52330,0
7330,52331,0
7331,52332,0
7332,52333,0
7333,52334,0
7334,52335,1
7335,52336,0
7336,52337,1
7337,52338,0
7338,52339,0
7339,52340,1
7340,52341,1
7341,52342,0
7342,52343,1
7343,52344,1
7344,52345,0
7345,52346,0
7346,52347,0
7347,52348,0
7348,52349,1
7349,52350,0
7350,52351,0
7351,52352,0
7352,52353,0
7353,52354,1
7354,52355,1
7355,52356,0
7356,52357,0
7357,52358,0
7358,52359,1
7359,52360,0
7360,52361,0
7361,52362,0
7362,52363,1
7363,52364,1
7364,52365,0
7365,52366,0
7366,52367,0
7367,52368,0
7368,52369,0
7369,52370,0
7370,52371,0
7371,52372,0
7372,52373,0
7373,52374,0
7374,52375,0
7375,52376,0
7376,52377,0
7377,52378,1
7378,52379,0
7379,52380,0
7380,52381,1
7381,52382,1
7382,52383,0
7383,52384,0
7384,52385,1
7385,52386,0
7386,52387,1
7387,52388,1
7388,52389,0
7389,52390,1
7390,52391,0
7391,52392,0
7392,52393,1
7393,52394,0
7394,52395,1
7395,52396,0
7396,52397,1
7397,52398,0
7398,52399,1
7399,52400,0
7400,52401,0
7401,52402,1
7402,52403,0
7403,52404,0
7404,52405,0
7405,52406,1
7406,52407,0
7407,52408,1
7408,52409,1
7409,52410,0
7410,52411,0
7411,52412,0
7412,52413,1
7413,52414,0
7414,52415,1
7415,52416,0
7416,52417,0
7417,52418,0
7418,52419,1
7419,52420,0
7420,52421,1
7421,52422,0
7422,52423,0
7423,52424,0
7424,52425,1
7425,52426,0
7426,52427,0
7427,52428,0
7428,52429,0
7429,52430,1
7430,52431,1
7431,52432,0
7432,52433,0
7433,52434,0
7434,52435,1
7435,52436,0
7436,52437,1
7437,52438,1
7438,52439,0
7439,52440,0
7440,52441,0
7441,52442,0
7442,52443,0
7443,52444,0
7444,52445,0
7445,52446,0
7446,52447,0
7447,52448,1
7448,52449,1
7449,52450,0
7450,52451,0
7451,52452,1
7452,52453,0
7453,52454,0
7454,52455,0
7455,52456,0
7456,52457,0
7457,52458,0
7458,52459,1
7459,52460,0
7460,52461,0
7461,52462,0
7462,52463,1
7463,52464,0
7464,52465,1
7465,52466,1
7466,52467,0
7467,52468,0
7468,52469,0
7469,52470,0
7470,52471,0
7471,52472,0
7472,52473,1
7473,52474,0
7474,52475,1
7475,52476,0
7476,52477,0
7477,52478,0
7478,52479,0
7479,52480,0
7480,52481,0
7481,52482,0
7482,52483,0
7483,52484,0
7484,52485,0
7485,52486,0
7486,52487,0
7487,52488,0
7488,52489,0
7489,52490,0
7490,52491,0
7491,52492,0
7492,52493,1
7493,52494,0
7494,52495,1
7495,52496,0
7496,52497,0
7497,52498,0
7498,52499,0
7499,52500,1
7500,52501,0
7501,52502,1
7502,52503,0
7503,52504,1
7504,52505,1
7505,52506,0
7506,52507,1
7507,52508,1
7508,52509,0
7509,52510,0
7510,52511,1
7511,52512,0
7512,52513,1
7513,52514,0
7514,52515,1
7515,52516,0
7516,52517,1
7517,52518,1
7518,52519,0
7519,52520,1
7520,52521,0
7521,52522,1
7522,52523,0
7523,52524,1
7524,52525,0
7525,52526,0
7526,52527,0
7527,52528,0
7528,52529,0
7529,52530,0
7530,52531,1
7531,52532,0
7532,52533,1
7533,52534,0
7534,52535,1
7535,52536,1
7536,52537,0
7537,52538,1
7538,52539,0
7539,52540,0
7540,52541,0
7541,52542,0
7542,52543,0
7543,52544,0
7544,52545,0
7545,52546,0
7546,52547,0
7547,52548,0
7548,52549,0
7549,52550,1
7550,52551,0
7551,52552,0
7552,52553,0
7553,52554,0
7554,52555,0
7555,52556,0
7556,52557,0
7557,52558,1
7558,52559,1
7559,52560,0
7560,52561,1
7561,52562,1
7562,52563,0
7563,52564,0
7564,52565,0
7565,52566,1
7566,52567,1
7567,52568,0
7568,52569,0
7569,52570,1
7570,52571,0
7571,52572,0
7572,52573,0
7573,52574,1
7574,52575,0
7575,52576,1
7576,52577,0
7577,52578,0
7578,52579,0
7579,52580,0
7580,52581,0
7581,52582,0
7582,52583,1
7583,52584,0
7584,52585,1
7585,52586,1
7586,52587,0
7587,52588,0
7588,52589,1
7589,52590,0
7590,52591,0
7591,52592,0
7592,52593,0
7593,52594,0
7594,52595,0
7595,52596,0
7596,52597,1
7597,52598,0
7598,52599,1
7599,52600,1
7600,52601,1
7601,52602,0
7602,52603,0
7603,52604,0
7604,52605,0
7605,52606,1
7606,52607,0
7607,52608,0
7608,52609,0
7609,52610,0
7610,52611,0
7611,52612,0
7612,52613,0
7613,52614,1
7614,52615,0
7615,52616,1
7616,52617,0
7617,52618,1
7618,52619,1
7619,52620,0
7620,52621,0
7621,52622,0
7622,52623,0
7623,52624,1
7624,52625,0
7625,52626,0
7626,52627,0
7627,52628,1
7628,52629,0
7629,52630,0
7630,52631,0
7631,52632,0
7632,52633,1
7633,52634,0
7634,52635,0
7635,52636,1
7636,52637,0
7637,52638,1
7638,52639,0
7639,52640,1
7640,52641,0
7641,52642,1
7642,52643,0
7643,52644,1
7644,52645,0
7645,52646,0
7646,52647,0
7647,52648,0
7648,52649,1
7649,52650,1
7650,52651,0
7651,52652,0
7652,52653,0
7653,52654,1
7654,52655,0
7655,52656,1
7656,52657,1
7657,52658,0
7658,52659,0
7659,52660,1
7660,52661,0
7661,52662,1
7662,52663,0
7663,52664,1
7664,52665,0
7665,52666,0
7666,52667,0
7667,52668,0
7668,52669,0
7669,52670,1
7670,52671,0
7671,52672,1
7672,52673,0
7673,52674,0
7674,52675,0
7675,52676,0
7676,52677,1
7677,52678,0
7678,52679,1
7679,52680,0
7680,52681,0
7681,52682,0
7682,52683,0
7683,52684,0
7684,52685,1
7685,52686,0
7686,52687,0
7687,52688,0
7688,52689,1
7689,52690,0
7690,52691,0
7691,52692,0
7692,52693,0
7693,52694,0
7694,52695,0
7695,52696,0
7696,52697,0
7697,52698,1
7698,52699,0
7699,52700,0
7700,52701,0
7701,52702,0
7702,52703,0
7703,52704,0
7704,52705,0
7705,52706,0
7706,52707,0
7707,52708,1
7708,52709,0
7709,52710,0
7710,52711,0
7711,52712,0
7712,52713,1
7713,52714,0
7714,52715,1
7715,52716,0
7716,52717,1
7717,52718,0
7718,52719,1
7719,52720,0
7720,52721,0
7721,52722,0
7722,52723,0
7723,52724,1
7724,52725,0
7725,52726,0
7726,52727,0
7727,52728,1
7728,52729,0
7729,52730,0
7730,52731,0
7731,52732,0
7732,52733,1
7733,52734,0
7734,52735,1
7735,52736,1
7736,52737,0
7737,52738,1
7738,52739,0
7739,52740,0
7740,52741,0
7741,52742,0
7742,52743,0
7743,52744,1
7744,52745,0
7745,52746,1
7746,52747,0
7747,52748,0
7748,52749,0
7749,52750,0
7750,52751,1
7751,52752,0
7752,52753,0
7753,52754,0
7754,52755,0
7755,52756,1
7756,52757,0
7757,52758,0
7758,52759,0
7759,52760,0
7760,52761,0
7761,52762,1
7762,52763,0
7763,52764,0
7764,52765,0
7765,52766,0
7766,52767,1
7767,52768,0
7768,52769,0
7769,52770,0
7770,52771,1
7771,52772,1
7772,52773,0
7773,52774,0
7774,52775,0
7775,52776,1
7776,52777,0
7777,52778,1
7778,52779,1
7779,52780,0
7780,52781,0
7781,52782,1
7782,52783,0
7783,52784,0
7784,52785,0
7785,52786,0
7786,52787,1
7787,52788,0
7788,52789,0
7789,52790,1
7790,52791,0
7791,52792,1
7792,52793,0
7793,52794,0
7794,52795,0
7795,52796,0
7796,52797,0
7797,52798,0
7798,52799,0
7799,52800,1
7800,52801,0
7801,52802,0
7802,52803,0
7803,52804,0
7804,52805,0
7805,52806,1
7806,52807,0
7807,52808,0
7808,52809,0
7809,52810,0
7810,52811,0
7811,52812,0
7812,52813,1
7813,52814,0
7814,52815,0
7815,52816,0
7816,52817,0
7817,52818,0
7818,52819,0
7819,52820,0
7820,52821,0
7821,52822,0
7822,52823,1
7823,52824,1
7824,52825,0
7825,52826,1
7826,52827,0
7827,52828,0
7828,52829,0
7829,52830,0
7830,52831,0
7831,52832,0
7832,52833,1
7833,52834,0
7834,52835,0
7835,52836,0
7836,52837,0
7837,52838,0
7838,52839,1
7839,52840,1
7840,52841,0
7841,52842,0
7842,52843,1
7843,52844,0
7844,52845,0
7845,52846,1
7846,52847,1
7847,52848,0
7848,52849,1
7849,52850,0
7850,52851,1
7851,52852,0
7852,52853,1
7853,52854,0
7854,52855,0
7855,52856,0
7856,52857,0
7857,52858,0
7858,52859,0
7859,52860,0
7860,52861,1
7861,52862,0
7862,52863,1
7863,52864,1
7864,52865,1
7865,52866,1
7866,52867,0
7867,52868,0
7868,52869,0
7869,52870,0
7870,52871,0
7871,52872,0
7872,52873,0
7873,52874,0
7874,52875,0
7875,52876,1
7876,52877,0
7877,52878,0
7878,52879,1
7879,52880,0
7880,52881,0
7881,52882,0
7882,52883,0
7883,52884,0
7884,52885,0
7885,52886,0
7886,52887,1
7887,52888,0
7888,52889,1
7889,52890,1
7890,52891,0
7891,52892,1
7892,52893,0
7893,52894,0
7894,52895,0
7895,52896,0
7896,52897,0
7897,52898,0
7898,52899,0
7899,52900,0
7900,52901,0
7901,52902,0
7902,52903,0
7903,52904,0
7904,52905,0
7905,52906,0
7906,52907,1
7907,52908,0
7908,52909,0
7909,52910,1
7910,52911,0
7911,52912,1
7912,52913,0
7913,52914,0
7914,52915,0
7915,52916,0
7916,52917,0
7917,52918,1
7918,52919,1
7919,52920,0
7920,52921,1
7921,52922,0
7922,52923,0
7923,52924,0
7924,52925,0
7925,52926,0
7926,52927,1
7927,52928,0
7928,52929,0
7929,52930,1
7930,52931,1
7931,52932,1
7932,52933,0
7933,52934,1
7934,52935,0
7935,52936,1
7936,52937,1
7937,52938,0
7938,52939,1
7939,52940,1
7940,52941,1
7941,52942,1
7942,52943,1
7943,52944,0
7944,52945,0
7945,52946,1
7946,52947,0
7947,52948,1
7948,52949,0
7949,52950,1
7950,52951,0
7951,52952,1
7952,52953,0
7953,52954,0
7954,52955,0
7955,52956,1
7956,52957,0
7957,52958,0
7958,52959,0
7959,52960,0
7960,52961,1
7961,52962,0
7962,52963,0
7963,52964,1
7964,52965,0
7965,52966,0
7966,52967,0
7967,52968,0
7968,52969,0
7969,52970,0
7970,52971,0
7971,52972,0
7972,52973,0
7973,52974,0
7974,52975,0
7975,52976,0
7976,52977,0
7977,52978,1
7978,52979,0
7979,52980,0
7980,52981,0
7981,52982,0
7982,52983,0
7983,52984,0
7984,52985,0
7985,52986,1
7986,52987,0
7987,52988,1
7988,52989,0
7989,52990,0
7990,52991,1
7991,52992,0
7992,52993,0
7993,52994,0
7994,52995,0
7995,52996,0
7996,52997,0
7997,52998,1
7998,52999,0
7999,53000,0
8000,53001,1
8001,53002,0
8002,53003,1
8003,53004,0
8004,53005,0
8005,53006,1
8006,53007,1
8007,53008,0
8008,53009,0
8009,53010,0
8010,53011,0
8011,53012,0
8012,53013,0
8013,53014,0
8014,53015,1
8015,53016,0
8016,53017,0
8017,53018,0
8018,53019,0
8019,53020,1
8020,53021,1
8021,53022,0
8022,53023,1
8023,53024,1
8024,53025,0
8025,53026,1
8026,53027,0
8027,53028,1
8028,53029,1
8029,53030,0
8030,53031,0
8031,53032,0
8032,53033,0
8033,53034,0
8034,53035,0
8035,53036,1
8036,53037,0
8037,53038,0
8038,53039,1
8039,53040,0
8040,53041,0
8041,53042,1
8042,53043,0
8043,53044,0
8044,53045,0
8045,53046,1
8046,53047,0
8047,53048,1
8048,53049,0
8049,53050,0
8050,53051,0
8051,53052,0
8052,53053,1
8053,53054,0
8054,53055,0
8055,53056,0
8056,53057,0
8057,53058,0
8058,53059,0
8059,53060,0
8060,53061,0
8061,53062,1
8062,53063,0
8063,53064,0
8064,53065,0
8065,53066,0
8066,53067,0
8067,53068,1
8068,53069,0
8069,53070,1
8070,53071,0
8071,53072,0
8072,53073,0
8073,53074,0
8074,53075,0
8075,53076,1
8076,53077,1
8077,53078,0
8078,53079,1
8079,53080,0
8080,53081,0
8081,53082,0
8082,53083,0
8083,53084,0
8084,53085,0
8085,53086,1
8086,53087,0
8087,53088,0
8088,53089,0
8089,53090,0
8090,53091,0
8091,53092,0
8092,53093,0
8093,53094,0
8094,53095,0
8095,53096,1
8096,53097,0
8097,53098,1
8098,53099,1
8099,53100,1
8100,53101,0
8101,53102,0
8102,53103,1
8103,53104,1
8104,53105,0
8105,53106,0
8106,53107,0
8107,53108,0
8108,53109,0
8109,53110,0
8110,53111,0
8111,53112,0
8112,53113,0
8113,53114,0
8114,53115,0
8115,53116,0
8116,53117,0
8117,53118,1
8118,53119,0
8119,53120,0
8120,53121,0
8121,53122,1
8122,53123,1
8123,53124,1
8124,53125,1
8125,53126,1
8126,53127,1
8127,53128,1
8128,53129,0
8129,53130,1
8130,53131,0
8131,53132,0
8132,53133,0
8133,53134,0
8134,53135,1
8135,53136,1
8136,53137,0
8137,53138,1
8138,53139,1
8139,53140,0
8140,53141,1
8141,53142,0
8142,53143,0
8143,53144,1
8144,53145,0
8145,53146,0
8146,53147,1
8147,53148,0
8148,53149,1
8149,53150,0
8150,53151,0
8151,53152,0
8152,53153,1
8153,53154,1
8154,53155,0
8155,53156,1
8156,53157,1
8157,53158,1
8158,53159,0
8159,53160,0
8160,53161,0
8161,53162,0
8162,53163,0
8163,53164,0
8164,53165,0
8165,53166,0
8166,53167,0
8167,53168,0
8168,53169,0
8169,53170,0
8170,53171,0
8171,53172,1
8172,53173,0
8173,53174,1
8174,53175,0
8175,53176,0
8176,53177,1
8177,53178,0
8178,53179,0
8179,53180,0
8180,53181,0
8181,53182,1
8182,53183,1
8183,53184,0
8184,53185,1
8185,53186,0
8186,53187,0
8187,53188,0
8188,53189,0
8189,53190,0
8190,53191,1
8191,53192,0
8192,53193,0
8193,53194,0
8194,53195,0
8195,53196,0
8196,53197,1
8197,53198,1
8198,53199,0
8199,53200,1
8200,53201,0
8201,53202,0
8202,53203,0
8203,53204,0
8204,53205,1
8205,53206,0
8206,53207,0
8207,53208,0
8208,53209,1
8209,53210,1
8210,53211,0
8211,53212,1
8212,53213,1
8213,53214,1
8214,53215,0
8215,53216,1
8216,53217,0
8217,53218,0
8218,53219,0
8219,53220,0
8220,53221,0
8221,53222,1
8222,53223,0
8223,53224,0
8224,53225,0
8225,53226,0
8226,53227,1
8227,53228,1
8228,53229,0
8229,53230,0
8230,53231,0
8231,53232,1
8232,53233,0
8233,53234,1
8234,53235,1
8235,53236,0
8236,53237,0
8237,53238,1
8238,53239,0
8239,53240,0
8240,53241,0
8241,53242,0
8242,53243,0
8243,53244,0
8244,53245,0
8245,53246,1
8246,53247,1
8247,53248,0
8248,53249,0
8249,53250,1
8250,53251,1
8251,53252,0
8252,53253,0
8253,53254,0
8254,53255,0
8255,53256,1
8256,53257,1
8257,53258,0
8258,53259,0
8259,53260,0
8260,53261,0
8261,53262,0
8262,53263,1
8263,53264,1
8264,53265,1
8265,53266,0
8266,53267,0
8267,53268,1
8268,53269,1
8269,53270,1
8270,53271,0
8271,53272,1
8272,53273,1
8273,53274,1
8274,53275,0
8275,53276,1
8276,53277,1
8277,53278,1
8278,53279,0
8279,53280,0
8280,53281,1
8281,53282,0
8282,53283,1
8283,53284,0
8284,53285,0
8285,53286,0
8286,53287,0
8287,53288,0
8288,53289,1
8289,53290,1
8290,53291,1
8291,53292,0
8292,53293,0
8293,53294,1
8294,53295,1
8295,53296,0
8296,53297,1
8297,53298,0
8298,53299,0
8299,53300,0
8300,53301,0
8301,53302,1
8302,53303,1
8303,53304,0
8304,53305,0
8305,53306,0
8306,53307,0
8307,53308,0
8308,53309,0
8309,53310,0
8310,53311,1
8311,53312,0
8312,53313,0
8313,53314,0
8314,53315,0
8315,53316,1
8316,53317,0
8317,53318,0
8318,53319,0
8319,53320,0
8320,53321,0
8321,53322,0
8322,53323,1
8323,53324,0
8324,53325,1
8325,53326,0
8326,53327,0
8327,53328,1
8328,53329,0
8329,53330,0
8330,53331,0
8331,53332,1
8332,53333,1
8333,53334,1
8334,53335,0
8335,53336,0
8336,53337,0
8337,53338,1
8338,53339,0
8339,53340,0
8340,53341,0
8341,53342,0
8342,53343,0
8343,53344,0
8344,53345,0
8345,53346,0
8346,53347,0
8347,53348,0
8348,53349,1
8349,53350,1
8350,53351,1
8351,53352,1
8352,53353,0
8353,53354,1
8354,53355,0
8355,53356,1
8356,53357,0
8357,53358,0
8358,53359,0
8359,53360,0
8360,53361,0
8361,53362,1
8362,53363,1
8363,53364,1
8364,53365,1
8365,53366,0
8366,53367,0
8367,53368,0
8368,53369,1
8369,53370,0
8370,53371,0
8371,53372,0
8372,53373,1
8373,53374,0
8374,53375,0
8375,53376,1
8376,53377,1
8377,53378,0
8378,53379,0
8379,53380,1
8380,53381,0
8381,53382,1
8382,53383,0
8383,53384,0
8384,53385,1
8385,53386,0
8386,53387,1
8387,53388,0
8388,53389,0
8389,53390,0
8390,53391,0
8391,53392,0
8392,53393,1
8393,53394,0
8394,53395,0
8395,53396,0
8396,53397,0
8397,53398,1
8398,53399,1
8399,53400,1
8400,53401,0
8401,53402,0
8402,53403,1
8403,53404,0
8404,53405,1
8405,53406,0
8406,53407,0
8407,53408,0
8408,53409,1
